序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3057,002297,博云新材,6.81,1.04,0.07,68149.0,46193307.0,2.52,6.84,6.67,6.67,6.74,0.65,1.19,133.31,1.84,3902843817.0,3902843817.0,0.29,0.29,-14.98,-14.55
3058,601718,际华集团,2.92,1.04,0.03,295399.0,85591451.0,1.73,2.92,2.87,2.9,2.89,0.78,0.67,88.35,0.75,12823557860.0,12823557860.0,0.0,0.34,0.69,2.82
3059,300323,华灿光电,4.87,1.04,0.05,131142.0,63385570.0,2.7,4.89,4.76,4.8,4.82,0.68,1.74,-9.31,1.05,7873323141.0,3660346651.0,0.21,0.0,-28.38,-33.47
3060,002602,世纪华通,4.87,1.04,0.05,784016.0,378807197.67,2.49,4.89,4.77,4.8,4.82,0.59,1.14,19.05,1.43,36293952434.0,33510827814.0,-0.2,0.0,-4.88,-5.62
3061,300777,中简科技,27.29,1.04,0.28,114151.0,312593983.78,4.41,28.1,26.91,26.91,27.01,0.5,2.69,36.75,2.98,11999618685.0,11563940575.0,0.11,0.11,-5.11,-8.51
3062,300166,东方国信,7.8,1.04,0.08,152463.0,118231019.76,2.2,7.83,7.66,7.76,7.72,0.57,1.66,61.24,1.36,8988575209.0,7170470954.0,-0.13,-0.13,-14.85,-17.02
3063,601199,江南水务,4.88,1.04,0.05,48029.0,23426533.0,1.24,4.9,4.84,4.84,4.83,0.79,0.51,13.37,1.25,4563826225.0,4563826225.0,0.0,-0.2,-4.31,-1.61
3064,000813,德展健康,2.93,1.03,0.03,186964.0,54026159.18,2.76,2.93,2.85,2.89,2.9,0.82,0.86,77.53,1.22,6343321051.0,6342332176.0,0.34,0.0,-10.4,-10.4
3065,688039,当虹科技,27.35,1.03,0.28,24671.0,66620886.0,3.8,27.45,26.42,27.1,27.07,0.72,2.2,-23.0,2.44,3060927406.0,3060927406.0,-0.04,0.07,-19.89,-24.36
3066,002272,川润股份,5.87,1.03,0.06,115241.0,67328263.24,2.58,5.92,5.77,5.78,5.81,0.5,3.44,-87.21,1.7,2865324861.0,1968247065.0,0.17,0.34,-14.18,-14.18
3067,000989,九 芝 堂,8.81,1.03,0.09,80293.0,69898870.4,2.98,8.82,8.56,8.72,8.72,1.23,1.16,19.59,1.91,7540849126.0,6114447936.0,0.11,0.0,-13.63,-12.94
3068,603357,设计总院,9.79,1.03,0.1,163414.0,160886648.0,3.92,10.08,9.7,9.82,9.69,0.54,3.0,11.25,1.61,5491949607.0,5339967610.0,0.0,0.1,9.02,10.0
3069,600825,新华传媒,4.9,1.03,0.05,292792.0,142001343.0,4.33,4.94,4.73,4.85,4.85,0.58,2.8,141.5,2.08,5119950465.0,5119950465.0,0.2,0.41,1.45,9.62
3070,002358,森源电气,3.92,1.03,0.04,98291.0,38456922.07,1.55,3.94,3.88,3.88,3.88,0.63,1.06,31.59,1.15,3644647350.0,3641974020.0,0.26,0.26,-17.65,-9.89
3071,301065,本立科技,18.65,1.03,0.19,16807.0,30865584.38,3.79,18.7,18.0,18.0,18.46,0.67,3.68,30.99,1.54,1977273000.0,850912778.0,0.05,0.32,-20.06,-18.02
3072,300833,浩洋股份,97.27,1.03,0.99,3228.0,30970849.3,4.51,98.4,94.06,96.29,96.28,1.0,0.6,19.81,3.61,8202487290.0,5207477166.0,0.01,-0.43,-2.58,7.96
3073,301048,金鹰重工,8.87,1.03,0.09,24631.0,21736889.0,1.82,8.9,8.74,8.78,8.78,0.58,1.85,20.37,2.0,4730667258.0,1182667258.0,0.11,0.0,-15.04,-15.84
3074,603176,汇通集团,4.93,1.02,0.05,20269.0,9952252.0,3.28,4.96,4.8,4.8,4.88,0.69,1.35,59.33,2.24,2300670987.0,739504324.0,0.0,0.0,-22.48,-20.23
3075,688513,苑东生物,58.19,1.02,0.59,2245.0,13039281.0,4.69,58.8,56.1,56.1,57.6,0.53,0.19,30.88,2.68,6988037100.0,6988037100.0,0.0,0.15,-3.37,-8.76
3076,688053,思科瑞,29.66,1.02,0.3,7509.0,22083073.0,2.21,29.69,29.04,29.36,29.36,0.73,1.78,62.96,1.76,2966000000.0,1253840908.0,0.03,0.2,-37.87,-40.61
3077,300786,国林科技,12.86,1.02,0.13,43839.0,56022220.96,3.69,13.01,12.54,12.79,12.73,0.35,3.05,-387.71,1.9,2366444204.0,1849868163.0,0.0,-0.31,-28.12,-28.75
3078,301020,密封科技,18.8,1.02,0.19,18276.0,34203206.49,2.96,19.0,18.45,18.73,18.61,0.58,2.51,38.04,3.04,2752320000.0,1370930592.0,0.27,0.27,-12.52,-13.48
3079,603656,泰禾智能,12.87,1.02,0.13,37515.0,47964871.0,3.14,12.97,12.57,12.76,12.74,0.65,2.05,75.67,1.78,2360040857.0,2360040857.0,0.16,0.16,-16.27,-18.8
3080,300705,九典制药,35.68,1.02,0.36,33498.0,117766586.56,3.6,35.95,34.68,35.12,35.32,1.09,1.61,29.8,6.76,12314895483.0,7442301382.0,0.0,-0.03,8.35,7.37
3081,301061,匠心家居,65.43,1.02,0.66,5185.0,33453564.8,3.13,65.43,63.4,64.69,64.77,0.58,1.62,19.47,2.88,8375040000.0,2093760000.0,0.35,0.46,25.25,31.52
3082,300531,优博讯,10.91,1.02,0.11,40900.0,44259211.0,2.41,10.95,10.69,10.81,10.8,0.77,1.3,32.42,1.98,3577344542.0,3437915975.0,0.0,0.0,-31.38,-28.83
3083,000799,酒鬼酒,55.56,1.02,0.56,29798.0,164991823.28,2.02,55.91,54.8,55.0,55.0,0.71,0.92,28.28,4.29,18053054129.0,18053054129.0,0.02,0.04,-19.8,-24.05
3084,873690,捷众科技,12.9,1.02,0.13,4575.0,5886201.58,2.27,12.99,12.7,12.77,12.77,0.48,2.5,23.32,1.46,855270000.0,235666230.0,-0.08,-0.08,50.35,50.35
3085,002890,弘宇股份,12.91,1.02,0.13,10814.0,13898322.88,3.05,12.99,12.6,12.77,12.78,0.33,0.87,81.09,2.89,1686991012.0,1603662436.0,0.08,0.08,-17.67,-16.44
3086,688309,恒誉环保,15.89,1.02,0.16,5450.0,8597198.0,3.43,16.13,15.59,15.73,15.73,1.23,0.68,70.3,1.75,1271370547.0,1271370547.0,0.06,0.06,-22.34,-20.39
3087,300563,神宇股份,12.92,1.02,0.13,117376.0,149099176.1,3.83,12.99,12.5,12.92,12.79,0.41,9.54,43.02,2.33,2302247436.0,1589663880.0,0.0,0.0,-19.1,-19.2
3088,003005,竞业达,25.86,1.02,0.26,16179.0,41598685.0,3.91,26.3,25.3,25.66,25.6,0.66,2.19,1747.47,2.59,3837624000.0,1908967020.0,0.08,0.12,-15.27,-16.45
3089,601607,上海医药,16.91,1.02,0.17,102854.0,172561105.0,1.49,16.92,16.67,16.75,16.74,0.5,0.53,16.62,0.91,62622820823.0,32662002422.0,-0.06,0.06,-0.88,1.08
3090,002835,同为股份,13.95,1.01,0.14,28219.0,38878001.04,3.04,13.98,13.56,13.8,13.81,0.9,2.22,25.79,3.12,3061940337.0,1775610084.0,0.14,0.07,-21.8,-22.24
3091,601003,柳钢股份,2.99,1.01,0.03,91019.0,27042365.0,2.03,3.0,2.94,2.96,2.96,0.86,0.36,-11.14,0.82,7662751668.0,7662751668.0,0.34,0.34,-7.14,-5.68
3092,300516,久之洋,27.0,1.01,0.27,12423.0,33423671.0,2.51,27.15,26.48,26.62,26.73,0.53,0.69,58.61,3.69,4860000000.0,4860000000.0,0.04,0.19,-17.08,-19.31
3093,832566,梓橦宫,8.01,1.01,0.08,10309.0,8168847.72,3.4,8.08,7.81,7.92,7.93,1.07,0.92,11.47,1.57,1173954251.0,900562386.0,-0.62,-0.5,-20.93,-15.06
3094,300811,铂科新材,57.08,1.01,0.57,29559.0,167126829.74,4.49,57.87,55.33,56.7,56.51,0.82,1.83,45.08,6.23,11350760300.0,9225832980.0,-0.09,0.04,17.3,7.96
3095,835985,海泰新能,6.01,1.01,0.06,14693.0,8830125.74,2.52,6.06,5.91,5.91,5.95,0.53,1.09,18.14,1.4,1859951962.0,808159165.0,0.0,0.17,-30.52,-32.4
3096,300319,麦捷科技,8.03,1.01,0.08,122071.0,97623936.76,2.26,8.07,7.89,7.92,7.95,0.51,1.47,28.45,1.7,6982055931.0,6665288074.0,0.0,0.0,-13.28,-16.7
3097,002393,力生制药,25.12,1.01,0.25,20733.0,51548155.43,2.37,25.16,24.57,24.8,24.87,0.75,1.14,12.79,0.94,4628234199.0,4583269399.0,-0.08,0.08,-7.03,-3.75
3098,600604,市北高新,4.02,1.01,0.04,44740.0,17917766.0,1.26,4.03,3.98,3.99,3.98,0.76,0.32,-97.23,1.15,7530685312.0,5657968312.0,0.0,0.0,-12.61,-13.17
3099,002127,南极电商,3.02,1.0,0.03,191317.0,57476771.96,2.01,3.03,2.97,2.99,2.99,0.72,0.96,66.77,1.65,7413708617.0,6024006675.0,-0.33,0.0,-24.88,-22.37
3100,000563,陕国投Ａ,3.02,1.0,0.03,361127.0,109004812.91,1.67,3.04,2.99,2.99,2.99,1.01,0.71,14.27,0.9,15444190481.0,15444190481.0,0.0,0.0,-0.33,-0.66
3101,600313,农发种业,7.05,1.0,0.07,101634.0,70980872.0,2.44,7.07,6.9,6.99,6.98,0.8,0.94,57.03,4.15,7629500574.0,7629500574.0,0.0,0.0,-4.34,-5.37
3102,002140,东华科技,8.06,1.0,0.08,38676.0,30971996.48,2.01,8.08,7.92,8.02,7.98,0.69,0.72,16.59,1.42,5706803383.0,4355392726.0,0.12,0.0,-7.36,-5.18
3103,000029,深深房Ａ,11.09,1.0,0.11,20046.0,22063802.45,1.91,11.11,10.9,10.98,10.98,0.71,0.22,-44.73,3.04,11219309400.0,9888509400.0,0.09,0.0,-3.57,-5.7
3104,688682,霍莱沃,30.28,1.0,0.3,4738.0,14336952.0,4.07,30.67,29.45,29.45,29.98,0.51,1.09,80.26,3.36,2202629819.0,1312397819.0,-0.3,-0.07,-33.8,-36.53
3105,002229,鸿博股份,23.22,1.0,0.23,331135.0,768342221.42,3.78,23.69,22.82,23.3,22.99,0.74,6.71,-268.76,7.36,11571553787.0,11451275069.0,0.04,0.04,-8.44,-16.47
3106,600740,山西焦化,5.05,1.0,0.05,159851.0,80166564.0,1.8,5.05,4.96,4.97,5.0,1.02,0.62,7.58,0.85,12938711828.0,12938711828.0,0.2,0.4,-3.63,0.2
3107,603082,北自科技,34.36,1.0,0.34,18041.0,61794160.0,2.76,34.7,33.76,33.87,34.02,0.57,5.67,34.95,3.83,5574138377.0,1092491559.0,0.03,0.09,61.47,61.47
3108,836077,吉林碳谷,13.16,1.0,0.13,11771.0,15502272.7,2.15,13.33,13.05,13.06,13.03,0.41,0.43,18.83,3.18,7733892712.0,3580848910.0,0.23,0.3,-20.87,-20.68
3109,600626,申达股份,3.04,1.0,0.03,57674.0,17362431.0,2.33,3.05,2.98,3.01,3.01,0.55,0.68,-12.69,1.22,4015063788.0,2590965601.0,0.33,0.33,-24.75,-27.1
3110,688229,博睿数据,29.4,1.0,0.29,5928.0,17512451.0,3.26,29.96,29.01,29.11,29.11,0.57,1.34,-12.42,2.37,1305360000.0,1305360000.0,0.0,0.0,-35.63,-38.84
3111,600449,宁夏建材,15.21,1.0,0.15,58858.0,89209872.0,2.12,15.3,14.98,15.04,15.06,0.64,1.23,24.46,1.02,7273133649.0,7273133649.0,0.0,0.13,-15.41,-15.17
3112,600391,航发科技,16.23,1.0,0.16,35572.0,57431021.0,2.24,16.34,15.98,16.07,16.07,0.59,1.08,111.26,3.36,5357999626.0,5357999626.0,0.0,0.12,-14.67,-15.12
3113,002376,新北洋,6.09,1.0,0.06,49755.0,30167303.0,1.66,6.1,6.0,6.0,6.03,0.43,0.8,-473.14,1.33,3949192860.0,3808562209.0,0.16,-0.16,-19.76,-20.08
3114,688360,德马科技,16.25,0.99,0.16,7693.0,12400997.0,2.49,16.35,15.95,16.09,16.09,0.97,0.64,23.9,1.64,2186666885.0,1949142634.0,0.06,0.06,-20.77,-19.03
3115,600901,江苏金租,5.08,0.99,0.05,396473.0,200959573.0,2.19,5.09,4.98,4.98,5.03,1.09,0.94,7.93,1.28,21590907496.0,21524528681.0,0.0,0.0,-1.55,4.96
3116,300296,利亚德,5.08,0.99,0.05,129723.0,65631857.5,1.39,5.09,5.02,5.05,5.03,0.71,0.62,20.91,1.52,12849331756.0,10627941574.0,-0.2,0.0,-11.81,-15.33
3117,688282,理工导航,25.43,0.99,0.25,5768.0,14653267.0,2.14,25.65,25.11,25.14,25.18,0.39,1.58,-99.27,1.62,2237840000.0,928703600.0,-0.08,-0.16,-31.27,-35.29
3118,601595,上海电影,28.49,0.99,0.28,71406.0,200113692.0,4.11,28.83,27.67,28.58,28.21,0.7,1.59,103.0,7.76,12769218000.0,12769218000.0,0.32,1.24,15.44,10.3
3119,002015,协鑫能科,10.18,0.99,0.1,114864.0,116095978.31,1.98,10.19,9.99,10.01,10.08,0.69,0.71,13.38,1.54,16525444571.0,16525444571.0,0.2,0.2,-14.74,-17.77
3120,300249,依米康,7.13,0.99,0.07,87948.0,62424739.64,2.41,7.18,7.01,7.01,7.06,0.43,2.39,-28.9,5.52,3140679397.0,2626848325.0,0.0,0.14,-17.48,-17.29
3121,300581,晨曦航空,8.15,0.99,0.08,51938.0,42439830.95,4.34,8.35,8.0,8.0,8.07,0.61,0.94,-103.05,4.51,4483392800.0,4483392800.0,-0.12,0.0,-15.54,-17.09
3122,002595,豪迈科技,36.71,0.99,0.36,23844.0,87316291.91,1.76,36.84,36.2,36.32,36.35,0.99,0.3,18.22,3.41,29368000000.0,29175823150.0,-0.11,0.0,25.16,23.31
3123,000659,珠海中富,2.04,0.99,0.02,85571.0,17378038.2,1.98,2.05,2.01,2.01,2.02,0.64,0.67,57.54,6.2,2622833141.0,2622833141.0,0.49,0.0,-15.35,-15.35
3124,605151,西上海,17.35,0.99,0.17,9722.0,16751165.0,1.46,17.36,17.11,17.18,17.18,0.57,0.73,19.29,1.74,2347786576.0,2322247376.0,0.06,0.17,-9.92,-9.07
3125,300669,沪宁股份,14.29,0.99,0.14,10693.0,15234251.4,3.04,14.49,14.06,14.49,14.15,0.62,0.6,54.51,3.14,2753761967.0,2564052099.0,0.07,0.35,-8.1,-8.34
3126,605058,澳弘电子,17.39,0.99,0.17,9472.0,16349134.0,2.5,17.44,17.01,17.23,17.22,0.59,0.66,16.66,1.56,2485447491.0,2485447491.0,-0.06,0.0,-22.81,-24.09
3127,300377,赢时胜,6.14,0.99,0.06,90894.0,55737978.86,2.14,6.2,6.07,6.15,6.08,0.69,1.35,395.24,1.57,4612153591.0,4123924903.0,-0.16,0.0,-20.47,-20.88
3128,003004,声迅股份,23.58,0.99,0.23,13510.0,31778939.72,2.01,23.8,23.33,23.45,23.35,0.45,1.94,-81.72,2.77,1930026608.0,1640616888.0,0.08,0.13,-23.34,-22.61
3129,001203,大中矿业,10.27,0.98,0.1,126260.0,128974318.0,4.23,10.38,9.95,9.97,10.17,1.22,2.91,13.57,2.73,15487381709.0,4452058854.0,0.0,0.1,-0.39,0.98
3130,301200,大族数控,33.93,0.98,0.33,4031.0,13631123.5,1.55,34.08,33.56,33.58,33.6,0.54,0.7,67.04,3.04,14250600000.0,1945315408.0,0.0,0.06,-8.94,-10.17
3131,000908,景峰医药,2.06,0.98,0.02,235847.0,48637879.08,4.9,2.1,2.0,2.04,2.04,0.42,2.99,-38.33,14.01,1812335163.0,1625150247.0,0.0,0.49,-37.2,-36.42
3132,688332,中科蓝讯,60.84,0.98,0.59,6741.0,40773219.0,1.64,60.99,60.0,60.25,60.25,0.64,1.57,29.01,1.94,7300800000.0,2604934627.0,0.36,0.36,-11.83,-19.33
3133,301026,浩通科技,29.98,0.98,0.29,61585.0,186964036.11,6.13,31.4,29.58,29.58,29.69,1.13,10.56,24.72,2.35,3397733353.0,1749024476.0,-0.17,-0.17,2.5,-1.54
3134,600702,舍得酒业,75.48,0.98,0.73,45850.0,344076503.0,2.43,75.74,73.92,74.73,74.75,0.56,1.38,14.2,3.48,25147488863.0,25079704955.0,0.0,0.04,-15.7,-21.94
3135,300929,华骐环保,9.31,0.98,0.09,18970.0,17551051.0,2.6,9.35,9.11,9.3,9.22,0.83,1.53,54.36,1.44,1230157820.0,1154808108.0,0.0,0.22,-25.64,-23.5
3136,601678,滨化股份,4.14,0.98,0.04,130736.0,53957857.0,1.46,4.15,4.09,4.1,4.1,0.61,0.64,22.85,0.75,8520270183.0,8520270183.0,0.24,0.0,-1.9,-1.66
3137,000809,铁岭新城,2.07,0.98,0.02,125508.0,25789689.53,3.41,2.09,2.02,2.03,2.05,0.77,1.52,-15.28,0.6,1707317977.0,1707317977.0,0.49,0.49,-36.11,-31.91
3138,600908,无锡银行,5.18,0.97,0.05,182698.0,94301238.0,1.36,5.19,5.12,5.13,5.13,1.06,0.96,5.17,0.61,11368451180.0,9895065339.0,0.19,0.19,4.23,2.57
3139,002631,德尔未来,5.18,0.97,0.05,56724.0,29194239.44,3.31,5.22,5.05,5.13,5.13,0.65,0.87,910.92,2.03,3411833076.0,3392612536.0,-0.19,0.19,-19.94,-15.22
3140,600271,航天信息,9.33,0.97,0.09,84184.0,78410489.0,1.3,9.36,9.24,9.26,9.24,0.83,0.45,28.09,1.21,17287413673.0,17287413673.0,-0.11,-0.11,-9.42,-12.31
3141,000892,欢瑞世纪,3.11,0.97,0.03,95989.0,29669668.8,2.27,3.12,3.05,3.07,3.08,0.6,1.35,-50.51,2.07,3050849271.0,2210701372.0,0.0,0.32,-24.15,-23.96
3142,002316,亚联发展,4.15,0.97,0.04,92762.0,38323254.0,2.43,4.18,4.08,4.09,4.11,0.61,2.94,-194.95,19.12,1631448000.0,1307281125.0,0.0,0.24,-20.5,-20.35
3143,002049,紫光国微,62.26,0.97,0.6,98248.0,608494176.03,2.61,62.66,61.05,61.66,61.66,0.72,1.16,19.53,4.82,52897374509.0,52888044848.0,-0.13,-0.03,-0.18,-7.69
3144,688331,荣昌生物,55.01,0.97,0.53,11186.0,60912807.0,3.34,55.18,53.36,54.58,54.48,0.73,0.69,-19.81,8.71,29943707886.0,8908743637.0,0.24,-0.11,-7.42,-11.36
3145,836263,中航泰达,6.23,0.97,0.06,3009.0,1868051.66,1.46,6.26,6.17,6.23,6.17,0.53,0.3,11.0,1.64,871950800.0,633843396.0,0.32,0.32,-25.39,-21.44
3146,002338,奥普光电,29.09,0.97,0.28,34414.0,99668610.34,2.4,29.3,28.61,28.9,28.81,0.47,1.43,74.04,5.64,6981600000.0,6981425460.0,-0.03,0.07,-9.74,-13.55
3147,300956,英力股份,12.5,0.97,0.12,35073.0,43609470.12,4.36,12.71,12.17,12.33,12.38,0.55,6.15,-44.49,1.62,1650012000.0,712448338.0,0.0,0.0,-31.66,-32.9
3148,300486,东杰智能,5.21,0.97,0.05,81900.0,42471603.75,2.91,5.28,5.13,5.14,5.16,0.75,2.07,-227.01,1.35,2122782938.0,2062571979.0,0.19,0.19,-23.72,-24.6
3149,600897,厦门空港,13.56,0.97,0.13,29700.0,39882776.0,1.94,13.56,13.3,13.36,13.43,0.68,0.71,15.81,1.39,5653625040.0,5653625040.0,0.0,0.3,6.6,8.57
3150,300177,中海达,5.22,0.97,0.05,134776.0,70473450.65,4.06,5.38,5.17,5.22,5.17,0.48,2.22,-141.99,1.87,3884562525.0,3164715859.0,0.0,0.0,-25.11,-27.4
3151,301159,三维天地,33.41,0.97,0.32,9684.0,31982312.0,3.57,33.58,32.4,33.1,33.09,0.51,2.96,-32.66,3.29,2584263500.0,1092981422.0,0.21,0.0,-24.89,-26.78
3152,600208,新湖中宝,2.09,0.97,0.02,420942.0,87596532.0,1.93,2.1,2.06,2.07,2.07,1.07,0.49,6.82,0.41,17783686272.0,17781237597.0,-0.48,0.0,-2.34,-3.69
3153,000985,大庆华科,14.63,0.97,0.14,11691.0,17009567.0,3.04,14.74,14.3,14.41,14.49,0.5,0.9,-108.13,3.25,1896625885.0,1896625885.0,-0.14,0.0,-14.19,-9.58
3154,001965,招商公路,11.51,0.96,0.11,290242.0,332502271.77,2.02,11.57,11.34,11.4,11.4,0.87,0.43,11.6,1.33,78502083405.0,78502083405.0,0.09,0.0,13.96,17.81
3155,002995,天地在线,16.79,0.96,0.16,37849.0,63361120.6,2.16,16.86,16.5,16.51,16.63,0.36,3.37,-69.48,2.99,2979460719.0,1887484922.0,0.0,0.06,-24.4,-26.2
3156,601279,英利汽车,5.25,0.96,0.05,66048.0,34358140.0,3.46,5.28,5.1,5.13,5.2,0.58,3.38,82.02,1.95,8325376421.0,1026060971.0,0.19,0.19,-8.54,-9.95
3157,301086,鸿富瀚,34.65,0.96,0.33,4900.0,16833237.05,3.06,34.88,33.83,34.32,34.32,0.68,1.51,22.96,1.63,3118500000.0,1126012388.0,0.06,-0.06,-22.98,-25.03
3158,300368,汇金股份,5.25,0.96,0.05,59443.0,31156176.0,1.92,5.3,5.2,5.23,5.2,0.77,1.12,-38.92,5.06,2776953244.0,2776953244.0,-0.19,0.19,-22.45,-23.02
3159,832876,慧为智能,9.46,0.96,0.09,6846.0,6513702.95,2.88,9.64,9.37,9.41,9.37,0.58,3.22,55.92,2.42,607149034.0,200844853.0,-0.63,-0.32,-51.29,-42.25
3160,600651,飞乐音响,3.16,0.96,0.03,111621.0,35128862.0,2.24,3.18,3.11,3.13,3.13,0.38,0.45,209.3,3.28,7922208527.0,7922208527.0,0.32,0.0,-13.66,-12.22
3161,603366,日出东方,5.27,0.96,0.05,60825.0,32005303.0,2.3,5.31,5.19,5.2,5.22,0.61,0.75,18.94,1.09,4289642985.0,4248356540.0,-0.19,0.0,-16.22,-15.41
3162,600629,华建集团,5.27,0.96,0.05,131292.0,69019843.0,1.53,5.29,5.21,5.22,5.22,0.61,1.39,12.03,1.03,5114830320.0,4978352688.0,0.0,0.0,1.74,2.13
3163,600714,金瑞矿业,8.44,0.96,0.08,116661.0,97696075.0,7.78,8.74,8.09,8.36,8.36,1.13,4.05,317.14,3.31,2432207744.0,2432207744.0,0.0,-0.35,-12.72,-12.08
3164,002510,天汽模,4.22,0.96,0.04,222102.0,92974180.72,2.15,4.23,4.14,4.18,4.18,0.46,2.38,33.97,1.94,3975480299.0,3932032184.0,0.0,0.0,-9.44,-13.17
3165,601111,中国国航,7.39,0.96,0.07,384956.0,283116859.0,1.5,7.41,7.3,7.31,7.32,0.68,0.35,-117.19,3.29,122627591879.0,81464288154.0,0.0,0.14,4.08,0.68
3166,600965,福成股份,5.28,0.96,0.05,47848.0,25037071.0,2.49,5.28,5.15,5.25,5.23,0.75,0.58,23.8,1.96,4322741042.0,4322741042.0,0.19,0.0,-16.32,-16.32
3167,600860,京城股份,10.56,0.96,0.1,43394.0,45534994.0,1.91,10.59,10.39,10.4,10.46,0.5,1.01,-111.92,5.43,5783352833.0,4521759084.0,0.0,0.09,-21.19,-21.14
3168,601163,三角轮胎,16.92,0.95,0.16,81160.0,136633544.0,2.51,16.97,16.55,16.6,16.76,1.03,1.01,9.6,1.08,13536000000.0,13536000000.0,0.0,0.24,15.34,17.42
3169,300215,电科院,4.23,0.95,0.04,39077.0,16460469.0,2.39,4.26,4.16,4.17,4.19,0.86,0.57,-302.67,1.61,3168668411.0,2920896161.0,-0.24,0.24,-20.64,-20.04
3170,002040,南 京 港,6.35,0.95,0.06,45945.0,28984253.24,2.07,6.37,6.24,6.29,6.29,0.81,0.95,18.72,0.98,3115911282.0,3073189180.0,0.16,0.0,-14.54,-10.94
3171,603919,金徽酒,20.11,0.95,0.19,19586.0,39048850.0,2.51,20.16,19.66,19.78,19.92,0.58,0.39,31.02,3.07,10200998540.0,10200998540.0,0.0,0.05,-14.39,-18.32
3172,603848,好太太,14.82,0.95,0.14,12929.0,19020802.0,2.79,14.88,14.47,14.53,14.68,0.57,0.32,18.85,2.69,5989503000.0,5942820000.0,0.2,0.2,-7.61,-4.26
3173,600285,羚锐制药,21.19,0.95,0.2,55067.0,115255026.0,3.24,21.33,20.65,20.99,20.99,0.8,0.98,19.33,4.43,12017701728.0,11933937446.0,0.05,0.14,19.38,23.85
3174,300959,线上线下,27.55,0.95,0.26,5822.0,15928364.0,2.46,27.68,27.01,27.15,27.29,0.71,1.52,57.81,1.88,2236531040.0,1056707690.0,0.29,0.18,-21.29,-23.47
3175,830832,齐鲁华信,4.24,0.95,0.04,3716.0,1577028.94,2.14,4.29,4.2,4.25,4.2,0.77,0.3,51.2,0.77,588358788.0,529379281.0,0.0,0.24,-35.07,-26.13
3176,002383,合众思壮,7.42,0.95,0.07,173763.0,127384833.0,2.72,7.42,7.22,7.32,7.35,0.58,2.82,-1550.38,3.99,5493473463.0,4572020615.0,0.0,0.13,-0.54,-0.93
3177,000950,重药控股,5.3,0.95,0.05,136041.0,71483724.0,2.1,5.3,5.19,5.24,5.25,0.91,0.79,13.27,0.83,9159378889.0,9159378889.0,0.19,0.0,5.37,6.64
3178,300170,汉得信息,6.37,0.95,0.06,219005.0,138443711.86,2.54,6.4,6.24,6.32,6.31,0.85,2.32,117.03,1.27,6268189564.0,6007976070.0,0.0,0.0,-21.26,-23.35
3179,300182,捷成股份,5.31,0.95,0.05,736919.0,391654222.68,2.47,5.39,5.26,5.29,5.26,0.46,3.29,24.55,1.79,14144914106.0,11889522908.0,0.0,0.0,7.06,4.53
3180,002696,百洋股份,5.31,0.95,0.05,88074.0,46123489.5,3.61,5.33,5.14,5.19,5.26,0.57,2.56,161.05,1.28,1839183611.0,1824206262.0,0.0,0.0,-21.68,-19.79
3181,605008,长鸿高科,13.82,0.95,0.13,11555.0,15904571.0,1.9,13.86,13.6,13.69,13.69,0.73,0.18,65.48,4.25,8927200561.0,8877697321.0,0.07,0.44,-11.69,-12.92
3182,600459,贵研铂业,15.96,0.95,0.15,136084.0,217651734.0,3.1,16.29,15.8,16.15,15.81,0.91,1.82,22.7,1.93,12145265985.0,11933413583.0,0.0,0.06,11.37,11.14
3183,603324,盛剑环境,24.48,0.95,0.23,6566.0,16014378.0,1.9,24.59,24.13,24.22,24.25,0.41,0.53,23.05,2.03,3052741680.0,3044817504.0,-0.16,-0.16,-17.38,-19.39
3184,605598,上海港湾,18.1,0.95,0.17,11312.0,20477440.0,2.45,18.29,17.85,18.03,17.93,0.8,1.53,23.14,2.6,4448271222.0,1333985222.0,0.06,0.11,-27.69,-32.36
3185,688102,斯瑞新材,10.65,0.95,0.1,18097.0,19169560.0,2.56,10.7,10.43,10.52,10.55,0.6,0.56,58.77,5.63,5964149100.0,3432298039.0,0.0,0.0,-17.31,-19.26
3186,300525,博思软件,12.78,0.95,0.12,36603.0,46479264.8,1.58,12.8,12.6,12.73,12.66,0.53,0.6,398.57,3.98,9605951494.0,7838699572.0,0.08,0.16,-14.8,-14.34
3187,002545,东方铁塔,7.48,0.94,0.07,109759.0,81859451.3,2.7,7.57,7.37,7.42,7.41,0.82,0.97,13.73,1.09,9305584381.0,8453624536.0,0.0,0.13,0.54,4.62
3188,300276,三丰智能,4.28,0.94,0.04,247481.0,105923556.0,2.36,4.34,4.24,4.3,4.24,0.46,2.49,117.53,3.11,5996463997.0,4247922881.0,-0.23,-0.23,9.74,6.47
3189,688072,拓荆科技,181.0,0.94,1.69,11378.0,204237389.0,2.57,181.6,177.0,178.0,179.31,0.56,1.11,51.25,7.41,34062074155.0,18634433813.0,0.0,0.02,-17.54,-21.75
3190,300065,海兰信,7.5,0.94,0.07,135256.0,101299990.99,2.15,7.58,7.42,7.43,7.43,0.77,2.06,465.23,2.76,5424968273.0,4936074420.0,0.0,0.0,-23.94,-26.25
